X1_1,resid,hhid,mail,vote2006,vote2008,vote2010,vote2011,vote2012,vote2014,d_age,age_miss,d_gend_female,d_gend_unknown,d_race_blk,d_race_hsp,d_race_oth,d_days,days_miss,sdef,never_voted,open,vote_year
13015,13015,6886,0,0,0,0,0,0,0,57,0,1,0,0,0,0,2013,0,1,1,0,0
13016,13016,8280,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1532,0,1,1,0,0
13017,13017,4501,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1240,0,1,1,0,0
13018,13018,12397,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2191,0,0,1,0,0
13021,13021,6601,0,0,0,0,0,0,0,63,0,1,0,1,0,0,2048,0,1,1,0,0
13023,13023,2752,0,0,0,0,0,0,0,27,0,0,0,1,0,0,1548,0,1,1,0,0
13026,13026,5994,0,0,0,0,0,1,0,31,0,0,0,1,0,0,2230,0,0,0,0,2012
13027,13027,11325,0,0,0,0,0,1,0,56,0,1,0,1,0,0,8306,0,0,0,0,2012
13028,13028,7594,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2464,0,0,1,0,0
13029,13029,796,0,0,0,0,0,0,0,43,0,0,0,1,0,0,2223,0,0,1,0,0
13030,13030,15293,0,0,0,0,0,0,0,58,0,0,0,1,0,0,2163,0,1,1,0,0
13032,13032,16805,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1334,0,1,1,0,0
13034,13034,2903,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1205,0,1,1,0,0
13036,13036,3651,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1180,0,1,1,0,0
13037,13037,17425,0,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,1635,0,1,1,0,0
13038,13038,4949,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1302,0,1,1,0,0
13042,13042,11999,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1335,0,1,1,0,0
13043,13043,1344,0,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,1278,0,1,1,0,0
13045,13045,7564,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,77,0,0,1,0,0
13046,13046,3205,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1364,0,0,1,0,0
13047,13047,18679,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,2085,0,1,1,0,0
13048,13048,7697,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2463,0,0,1,0,0
13050,13050,17112,0,0,0,0,1,1,0,49,0,0,0,1,0,0,1155,0,0,0,0,2012
13052,13052,10216,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,872,0,1,1,0,0
13054,13054,3400,0,0,0,0,0,0,0,73,0,0,0,1,0,0,1730,0,1,1,0,0
13055,13055,16313,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1077,0,1,1,0,0
13056,13056,12778,0,0,0,0,0,0,0,23,0,0,0,1,0,0,1273,0,1,1,0,0
13057,13057,3797,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1574,0,1,1,0,0
13058,13058,11073,0,0,0,0,0,1,0,40.967773,1,1,0,1,0,0,781,0,0,0,0,2012
13059,13059,7806,0,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1743,0,1,1,0,0
13060,13060,18710,0,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1191,0,1,1,0,0
13062,13062,9654,0,0,0,0,0,0,0,48,0,1,0,1,0,0,1926,0,1,1,0,0
13063,13063,6514,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1607,0,1,1,0,0
13065,13065,4079,0,0,0,0,0,0,0,26,0,0,0,1,0,0,1260,0,1,1,0,0
13068,13068,10798,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1222,0,1,1,0,0
13069,13069,2404,0,0,0,0,0,0,0,25,0,1,0,0,0,0,785,0,1,1,0,0
13071,13071,9740,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1875,0,1,1,0,0
13072,13072,5517,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1811,0,1,1,0,0
13074,13074,15072,0,0,0,0,0,0,0,62,0,1,0,1,0,0,992,0,1,1,0,0
13077,13077,1850,0,0,0,0,0,0,0,65,0,1,0,1,0,0,1202,0,1,1,0,0
13079,13079,12324,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2461,0,0,1,0,0
13080,13080,17356,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1264,0,1,1,0,0
13081,13081,4947,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1553,0,1,1,0,0
13082,13082,2020,0,0,0,0,0,0,0,25,0,0,0,1,0,0,2002,0,1,1,0,0
13083,13083,9176,0,0,0,0,0,0,0,23,0,0,0,1,0,0,1294,0,1,1,0,0
13084,13084,5887,0,0,0,0,0,0,0,27,0,1,0,1,0,0,1240,0,1,1,0,0
13085,13085,17668,0,0,0,0,0,0,0,26,0,0,0,1,0,0,1370,0,1,1,0,0
13086,13086,3925,0,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,501,0,0,1,0,0
13089,13089,11375,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,-90,0,0,1,0,0
13091,13091,5581,0,0,0,0,0,0,0,24,0,0,0,0,0,0,1233,0,1,1,0,0
13092,13092,10655,0,0,0,0,0,0,0,26,0,1,0,0,0,0,1495,0,1,1,0,0
13093,13093,16428,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1294,0,1,1,0,0
13096,13096,12942,0,0,0,0,0,0,0,61,0,1,0,0,0,1,1870,0,1,1,0,0
13097,13097,2222,0,0,0,0,0,0,0,24,0,0,1,1,0,0,439,0,0,1,0,0
13098,13098,16330,0,0,0,0,0,0,0,24,0,1,0,0,0,0,1261,0,1,1,0,0
13099,13099,3199,0,0,0,0,0,0,0,47,0,1,0,0,0,0,1926,0,1,1,0,0
13101,13101,2644,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1433,0,1,1,0,0
13102,13102,16599,0,0,0,0,0,0,0,38,0,1,0,1,0,0,1863,0,1,1,0,0
13104,13104,18028,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1632,0,1,1,0,0
13105,13105,17464,0,0,0,0,0,0,0,24,0,1,0,1,0,0,1494,0,1,1,0,0
13107,13107,5026,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1131,0,1,1,0,0
13108,13108,16118,0,0,0,0,0,0,0,45,0,0,0,0,0,0,2463,0,0,0,0,0
13110,13110,3191,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1191,0,1,1,0,0
13114,13114,5832,0,0,0,0,0,0,0,24,0,0,1,1,0,0,1349,0,1,1,0,0
13115,13115,7947,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1849,0,1,1,0,0
13116,13116,7156,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2225,0,0,1,0,0
13117,13117,11305,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1263,0,1,1,0,0
13121,13121,4974,0,0,1,1,1,1,1,63,0,1,0,1,0,0,596,0,0,0,0,2014
13123,13123,7334,0,0,0,0,0,0,0,27,0,1,0,0,0,0,1274,0,1,1,0,0
13124,13124,8740,0,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,1280,0,1,1,0,0
13125,13125,18390,0,0,0,0,0,0,0,47,0,0,0,1,0,0,1261,0,1,1,0,0
13126,13126,14258,0,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,-276,0,0,1,0,0
13127,13127,3936,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1679,0,1,1,0,0
13128,13128,10324,0,0,0,0,0,0,0,73,0,0,0,1,0,0,1582,0,1,1,0,0
13129,13129,18761,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2002,0,1,1,0,0
13130,13130,3552,0,0,0,0,0,0,0,44,0,0,0,1,0,0,2385,0,0,1,0,0
13131,13131,9896,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1441,0,1,1,0,0
13133,13133,2965,0,0,0,0,0,0,0,25,0,1,0,1,0,0,1275,0,1,1,0,0
13134,13134,17617,0,0,0,0,0,0,0,24,0,1,0,1,0,0,496,0,0,1,0,0
13135,13135,12391,0,0,0,0,1,0,0,39,0,1,0,1,0,0,1163,0,0,0,0,2011
13137,13137,1184,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1149,0,1,1,0,0
13139,13139,5397,0,0,0,0,0,0,0,33,0,1,0,1,0,0,2231,0,0,1,0,0
13141,13141,16195,0,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1132,0,1,1,0,0
13143,13143,10891,0,0,0,0,0,0,0,29,0,1,0,1,0,0,1068,0,1,1,0,0
13144,13144,168,0,0,0,0,0,0,0,37,0,1,0,0,0,0,2220,0,0,1,0,0
13146,13146,5719,0,0,0,0,0,0,0,48,0,1,0,0,1,0,1723,0,1,1,0,0
13147,13147,17180,0,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,2463,0,0,1,0,0
13148,13148,10666,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1600,0,1,1,0,0
13149,13149,2537,0,0,1,0,0,0,0,40.967773,1,0,0,0,0,0,2223,0,0,0,0,2008
13150,13150,5596,0,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,2201,0,0,1,0,0
13152,13152,14987,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1223,0,1,1,0,0
13155,13155,13656,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1642,0,1,1,0,0
13156,13156,10104,0,0,0,0,0,0,0,58,0,1,0,1,0,0,2227,0,0,1,0,0
13157,13157,3017,0,0,0,0,0,0,0,40.967773,1,0,0,0,1,0,1625,0,1,1,0,0
13160,13160,15690,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,409,0,0,1,0,0
13161,13161,18785,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1274,0,1,1,0,0
13162,13162,12142,0,0,0,0,0,0,0,62,0,0,0,1,0,0,1265,0,1,1,0,0
13163,13163,11391,0,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,1216,0,1,1,0,0
13164,13164,6546,0,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,-237,0,0,1,0,0
13166,13166,17429,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1393,0,1,1,0,0
13169,13169,692,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1502,0,1,1,0,0
13170,13170,11159,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1385,0,1,1,0,0
13172,13172,6361,0,0,0,0,0,0,1,58,0,1,0,0,0,0,1226,0,1,1,0,2014
13173,13173,18298,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1491,0,1,1,0,0
13177,13177,11178,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1686,0,1,1,0,0
13178,13178,10296,0,0,0,0,0,0,0,32,0,0,0,1,0,0,733,0,0,1,0,0
13180,13180,10291,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2234,0,0,1,0,0
13181,13181,12912,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1915,0,1,1,0,0
13183,13183,5478,0,0,0,0,0,0,1,40.967773,1,0,1,1,0,0,246,0,0,1,0,2014
13184,13184,12561,0,0,0,0,0,0,0,56,0,0,0,1,0,0,1495,0,1,1,0,0
13186,13186,4073,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1315,0,1,1,0,0
13187,13187,16349,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1391,0,1,1,0,0
13188,13188,13369,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2001,0,1,1,0,0
13189,13189,4695,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,-192,0,0,1,0,0
13190,13190,7121,0,0,0,0,0,0,0,25,0,1,0,1,0,0,806,0,1,1,0,0
13191,13191,3009,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1341,0,1,1,0,0
13193,13193,7429,0,0,0,0,0,0,0,25,0,0,0,1,0,0,2041,0,1,1,0,0
13194,13194,3120,0,0,0,0,0,0,0,55,0,0,0,1,0,0,1083,0,1,1,0,0
13195,13195,6203,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1650,0,1,1,0,0
13196,13196,16423,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1341,0,1,1,0,0
13197,13197,17139,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1562,0,1,1,0,0
13198,13198,17248,0,1,1,0,0,1,1,60,0,0,0,0,0,0,5809,0,0,0,0,2014
13199,13199,8669,0,0,0,0,0,0,0,30,0,1,0,1,0,0,1597,0,1,1,0,0
13200,13200,17917,0,0,0,0,0,0,0,63,0,0,0,1,0,0,1232,0,1,1,0,0
13201,13201,7356,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1813,0,1,1,0,0
13202,13202,12174,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1393,0,1,1,0,0
13204,13204,25,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1699,0,1,1,0,0
13207,13207,10989,0,0,0,0,0,0,0,55,0,0,0,1,0,0,951,0,1,1,0,0
13208,13208,1431,0,0,0,0,0,0,0,54,0,0,0,0,0,0,2001,0,1,1,0,0
13210,13210,3479,0,0,0,0,0,0,0,23,0,1,0,0,0,0,1366,0,1,1,0,0
13211,13211,17826,0,0,0,0,0,0,0,27,0,0,0,1,0,0,2222,0,0,1,0,0
13212,13212,4971,0,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1887,0,1,1,0,0
13214,13214,1469,0,0,0,0,0,0,0,40.967773,1,1,0,0,0,1,1698,0,1,1,0,0
13215,13215,6169,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1154,0,1,1,0,0
13217,13217,16642,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1813,0,1,1,0,0
13219,13219,399,0,0,0,0,0,0,0,28,0,1,0,1,0,0,1291,0,1,1,0,0
13220,13220,17477,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1470,0,1,1,0,0
13221,13221,11160,0,0,0,0,0,0,0,61,0,1,0,0,0,0,1058,0,1,1,0,0
13223,13223,10274,0,0,0,0,0,0,0,30,0,0,1,1,0,0,1104,0,1,1,0,0
13224,13224,9662,0,0,0,0,0,0,1,59,0,0,0,1,0,0,85,0,0,1,0,2014
13225,13225,6688,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,504,0,0,1,0,0
13227,13227,9960,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,2120,0,1,1,0,0
13228,13228,9972,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1057,0,1,1,0,0
13230,13230,16573,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1880,0,1,1,0,0
13231,13231,18133,0,0,0,0,0,0,0,25,0,0,1,1,0,0,1205,0,1,1,0,0
13232,13232,3394,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1351,0,1,1,0,0
13234,13234,1261,0,0,0,0,0,0,0,47,0,1,0,1,0,0,650,0,0,1,0,0
13236,13236,5726,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1422,0,1,1,0,0
13237,13237,5945,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1400,0,1,1,0,0
13238,13238,12991,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1265,0,1,1,0,0
13239,13239,4549,0,0,0,0,0,0,0,60,0,0,0,1,0,0,1525,0,1,1,0,0
13240,13240,2237,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2468,0,0,1,0,0
13241,13241,4808,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,759,0,0,1,0,0
13242,13242,6156,0,0,0,0,0,0,0,47,0,0,1,0,1,0,2461,0,0,0,0,0
13243,13243,972,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1364,0,1,1,0,0
13244,13244,18722,0,0,1,0,0,1,0,40.967773,1,0,1,1,0,0,1317,0,0,0,0,2012
13248,13248,6683,0,0,0,0,0,0,0,29,0,0,0,1,0,0,1183,0,1,1,0,0
13249,13249,6123,0,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,2125,0,1,1,0,0
13251,13251,11197,0,0,0,0,0,0,1,40.967773,1,0,0,0,0,0,63,0,0,1,0,2014
13252,13252,4132,0,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1756,0,1,1,0,0
13253,13253,9613,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1537,0,1,1,0,0
13254,13254,17866,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1267,0,1,1,0,0
13255,13255,11489,0,0,1,0,0,0,0,40.967773,1,1,0,1,0,0,2433,0,0,0,0,2008
13256,13256,11525,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1204,0,1,1,0,0
13257,13257,15088,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1268,0,1,1,0,0
13258,13258,16914,0,0,0,0,0,0,0,53,0,1,0,1,0,0,2188,0,1,1,0,0
13259,13259,4780,0,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,1170,0,1,1,0,0
13260,13260,1163,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,755,0,0,1,0,0
13261,13261,11538,0,0,0,0,0,0,0,26,0,0,1,1,0,0,2234,0,0,1,0,0
13262,13262,17489,0,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,1161,0,1,1,0,0
13264,13264,14057,0,0,0,0,0,0,0,31,0,1,0,0,0,1,1406,0,1,1,0,0
13265,13265,7601,0,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1905,0,1,1,0,0
13267,13267,1759,0,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,2224,0,0,1,0,0
13268,13268,12713,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1181,0,1,1,0,0
13269,13269,12735,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1195,0,1,1,0,0
13271,13271,397,0,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1155,0,1,1,0,0
13272,13272,8770,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1282,0,1,1,0,0
13273,13273,3738,0,0,0,0,0,0,0,47,0,0,0,1,0,0,298,0,0,1,0,0
13275,13275,13682,0,0,0,0,0,0,0,27,0,0,0,1,0,0,424,0,0,1,0,0
13278,13278,5566,0,0,0,0,0,0,0,25,0,1,0,0,0,0,754,0,0,1,0,0
13279,13279,14587,0,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1736,0,1,1,0,0
13283,13283,8054,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1630,0,1,1,0,0
13287,13287,4044,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1268,0,1,1,0,0
13288,13288,431,0,0,0,0,0,0,0,23,0,0,0,1,0,0,1286,0,1,1,0,0
13290,13290,16553,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1807,0,1,1,0,0
13291,13291,5521,0,0,0,0,0,0,0,41,0,1,0,1,0,0,1572,0,1,1,0,0
13292,13292,13992,0,0,0,0,0,0,0,25,0,1,0,1,0,0,1180,0,1,1,0,0
13293,13293,18571,0,0,0,0,0,0,0,42,0,0,0,1,0,0,2465,0,0,1,0,0
13295,13295,1710,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1204,0,1,1,0,0
13296,13296,13797,0,0,0,0,0,0,0,84,0,0,0,1,0,0,1414,0,1,1,0,0
13298,13298,2747,0,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,1355,0,1,1,0,0
13299,13299,12407,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1124,0,1,1,0,0
13300,13300,3217,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1471,0,1,1,0,0
13301,13301,6390,0,0,0,0,0,0,0,25,0,1,0,1,0,0,461,0,0,1,0,0
13303,13303,7082,0,0,0,0,0,0,0,43,0,0,0,1,0,0,2433,0,0,1,0,0
13304,13304,12306,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1663,0,1,1,0,0
13306,13306,2398,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1141,0,1,1,0,0
13307,13307,753,0,0,0,0,0,0,0,25,0,0,1,0,0,0,1176,0,1,1,0,0
13308,13308,626,0,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,232,0,0,1,0,0
13309,13309,1668,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2460,0,0,1,0,0
13310,13310,17927,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,2469,0,0,0,0,0
13311,13311,10033,0,0,0,0,0,0,0,37,0,1,0,1,0,0,833,0,1,1,0,0
13312,13312,17309,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,2045,0,1,1,0,0
13313,13313,12555,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1019,0,1,1,0,0
13315,13315,2295,0,0,0,0,0,0,0,24,0,0,0,1,0,0,1246,0,1,1,0,0
13316,13316,15375,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1481,0,1,1,0,0
13317,13317,16467,0,0,0,0,0,0,0,52,0,1,0,1,0,0,1903,0,1,1,0,0
13319,13319,18392,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1369,0,1,1,0,0
13320,13320,15190,0,0,0,0,0,0,0,22,0,1,0,1,0,0,1264,0,1,1,0,0
13321,13321,3698,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1615,0,1,1,0,0
13324,13324,6052,0,0,0,0,0,0,0,54,0,0,0,1,0,0,1757,0,1,1,0,0
13326,13326,3694,0,0,0,0,0,0,0,25,0,0,0,1,0,0,1499,0,0,1,0,0
13329,13329,13534,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1218,0,1,1,0,0
13330,13330,2814,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,112,0,0,1,0,0
13331,13331,6269,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1378,0,1,1,0,0
13333,13333,10164,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1560,0,1,1,0,0
13334,13334,8667,0,0,0,0,0,0,0,26,0,1,0,1,0,0,2433,0,0,1,0,0
13335,13335,11678,0,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,1268,0,1,1,0,0
13336,13336,88,0,0,0,0,0,0,0,24,0,0,1,0,0,0,1538,0,1,1,0,0
13337,13337,8692,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1561,0,1,1,0,0
13338,13338,3240,0,0,1,1,1,1,1,68,0,0,0,0,0,0,1615,0,0,0,0,2014
13340,13340,895,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,549,0,0,1,0,0
13341,13341,9761,0,0,0,0,0,0,0,54,0,0,0,1,0,0,1252,0,1,1,0,0
13342,13342,7035,0,0,0,0,0,1,1,35,0,1,0,0,0,0,1145,0,0,0,0,2014
13344,13344,865,0,0,0,0,0,0,0,54,0,1,0,0,0,0,2281,0,0,1,0,0
13347,13347,10865,0,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,1266,0,1,1,0,0
13348,13348,1868,0,0,0,0,0,0,0,25,0,1,0,1,0,0,1797,0,1,1,0,0
13350,13350,2439,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1478,0,1,1,0,0
13351,13351,9154,0,0,0,0,0,0,0,27,0,0,0,1,0,0,1244,0,1,1,0,0
13353,13353,17988,0,0,0,0,0,0,0,24,0,1,0,1,0,0,1323,0,1,1,0,0
13355,13355,16297,0,0,0,0,0,0,0,90,0,1,0,0,0,0,1496,0,1,1,0,0
13356,13356,2034,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1286,0,1,1,0,0
13357,13357,7957,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1667,0,1,1,0,0
13358,13358,5212,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,759,0,0,1,0,0
13360,13360,8077,0,0,0,0,0,0,0,48,0,0,0,1,0,0,2461,0,0,1,0,0
13362,13362,7655,0,0,0,0,0,0,0,70,0,0,0,1,0,0,760,0,0,1,0,0
13363,13363,6623,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1421,0,1,1,0,0
13364,13364,6072,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1225,0,1,1,0,0
13365,13365,8446,0,0,0,0,0,0,0,59,0,1,0,0,0,0,2461,0,0,0,0,0
13366,13366,3411,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1022,0,1,1,0,0
13367,13367,11541,0,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,140,0,0,1,0,0
13368,13368,12116,0,0,0,0,0,0,0,25,0,1,0,1,0,0,1008,0,1,1,0,0
13369,13369,2521,0,0,1,1,0,1,1,53,0,0,0,1,0,0,1447,0,0,0,0,2014
13370,13370,14153,0,0,0,0,0,0,0,23,0,1,0,0,0,0,1295,0,1,1,0,0
13371,13371,14931,0,0,0,0,0,0,0,39,0,1,0,1,0,0,1217,0,1,1,0,0
13373,13373,13173,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,376,0,0,1,0,0
13374,13374,3926,0,0,0,0,0,0,0,23,0,0,0,1,0,0,1267,0,1,1,0,0
13375,13375,5356,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1825,0,1,1,0,0
13376,13376,514,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1226,0,1,1,0,0
13377,13377,4724,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,109,0,0,1,0,0
13379,13379,11570,0,0,0,0,1,1,0,50,0,0,0,1,0,0,1162,0,0,0,0,2012
13380,13380,10337,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1243,0,1,1,0,0
13381,13381,7860,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,911,0,1,1,0,0
13382,13382,9970,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1285,0,1,1,0,0
13383,13383,121,0,0,0,0,0,1,0,40.967773,1,1,0,1,0,0,760,0,0,0,0,2012
13385,13385,7546,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2433,0,0,1,0,0
13386,13386,3382,0,0,0,0,0,0,1,39,0,0,0,0,0,0,1861,0,1,1,0,2014
13387,13387,3523,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,2279,0,0,1,0,0
13388,13388,11270,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1223,0,1,1,0,0
13390,13390,11033,0,0,0,0,0,0,0,48,0,0,1,1,0,0,1561,0,1,1,0,0
13396,13396,2779,0,0,0,0,0,0,0,31,0,0,0,1,0,0,1475,0,1,1,0,0
13400,13400,16860,0,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,2101,0,1,1,0,0
13401,13401,18905,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2457,0,0,1,0,0
13402,13402,16057,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1140,0,1,1,0,0
13403,13403,16032,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,993,0,1,1,0,0
13404,13404,18768,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1169,0,1,1,0,0
13405,13405,9769,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1366,0,1,1,0,0
13406,13406,6452,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1278,0,1,1,0,0
